lote_num,tiempo_inicio,tiempo_ciclo,tiempo_total_fab,defectos_espesor_irregular,defectos_burbujas,defectos_rebabas_mal_cortadas,defectos_deformaciones,defectos_rosca_no_funcional,defectos_roturas,defectos_volumen_incorrecto,defectos_espesor_incorrecto,defectos_totales_lote,fallos_acum_extrusora,fallos_acum_molde,fallos_acum_limpieza,fallos_acum_cuchilla,pct_petr,temp_fundido,uniformidad_calentamiento,tasa_enfriamiento,temp_ambiente
16736,574230.6017074337,32.68978337885346,574263.2914908126,1,0,0,1,0,0,2,2,6,0,0,2,14,20,260,1.1850879538561336,1.0209622873043573,34.14314622724778
16737,574263.2914908126,35.794354393845424,574299.0858452064,2,0,0,0,0,0,1,2,5,0,0,2,14,50,250,0.8099936936855188,0.8097116455701192,31.75552023264918
16738,574299.0858452064,33.42363853077404,574332.5094837372,2,0,0,2,0,0,2,0,6,0,0,2,14,0,280,0.9558804960213346,1.006338726897573,37.327279324777216
16739,574332.5094837372,33.348010765970685,574365.8574945031,1,0,0,1,0,0,3,1,6,0,0,2,14,0,270,0.9823359844350252,0.836352871188996,13.15992541865435
16740,574365.8574945031,31.709960659383796,574397.5674551625,2,0,0,0,0,0,3,1,6,0,0,2,14,0,260,1.1174299027554582,1.1507851286453679,37.95676078056693
16741,574397.5674551625,32.32444988377392,574429.8919050463,0,0,0,0,1,0,2,3,6,0,0,2,14,20,260,1.1067305384861372,0.9171036929696295,21.79954136878333
16742,574429.8919050463,31.31215894361958,574461.2040639899,1,0,0,0,0,0,4,0,5,0,0,2,14,20,250,1.1628204538439428,1.0026490915008084,22.792881845709523
16743,574461.2040639899,31.0,574492.2040639899,2,0,0,0,1,0,3,0,6,0,0,2,14,50,270,1.0579448297213903,1.0088870384304105,18.3713036883993
16744,574492.2040639899,32.628540632664226,574524.8326046226,3,0,0,1,0,0,2,0,6,0,0,2,14,20,270,0.8974604608940717,1.0624152969899125,37.122321488662735
16745,574524.8326046226,31.0,574555.8326046226,0,0,0,1,0,0,5,0,6,0,0,2,14,0,280,1.1393900437113398,1.191971757924031,21.618195406761455
16746,574555.8326046226,31.0,574586.8326046226,3,0,0,1,0,0,2,0,6,0,0,2,14,20,280,1.0052402571618464,1.0849064750337394,19.277756188627585
16747,574586.8326046226,31.0,574617.8326046226,0,0,0,0,0,0,3,3,6,0,0,2,14,50,270,0.830646302892411,1.0150455027052827,15.581311266360029
16748,574617.8326046226,34.11260093131568,574651.9452055539,0,0,0,1,0,0,4,1,6,0,0,2,14,0,270,1.1836802088231142,0.9401756771986923,35.54351158571694
16749,574651.9452055539,32.44659050239716,574684.3917960563,1,0,0,0,0,0,4,1,6,0,0,2,14,50,270,0.8096505043116571,1.0026842790578252,30.996955830615406
16750,574684.3917960563,32.77765978442039,574717.1694558407,1,0,0,0,0,0,0,4,5,0,0,2,14,50,260,1.0173096660356467,1.0119101355857734,33.92761369116684
16751,574717.1694558407,31.903368554310873,574749.072824395,1,0,0,1,0,0,2,1,5,0,0,2,14,20,270,1.1538647066054084,1.1205850381274263,37.008555360084145
16752,574749.072824395,34.19763224595226,574783.270456641,0,0,0,1,0,0,5,0,6,0,0,2,14,0,250,0.818807975701042,0.8588973450747959,28.06856176573082
16753,574783.270456641,32.94246836239472,574816.2129250034,3,0,0,0,0,0,3,0,6,0,0,2,14,50,280,1.1723018806841792,0.8606797367659317,16.934087772844588
16754,574816.2129250034,31.0,574847.2129250034,2,0,0,0,0,0,4,0,6,0,0,2,14,0,270,0.9724094638416412,1.161511193487112,18.98123096707686
16755,574847.2129250034,31.0,574878.2129250034,4,0,0,0,1,0,1,0,6,0,0,2,14,50,280,0.9378395518182289,1.1710267366941034,31.19861719906443
16756,574878.2129250034,31.401362264179625,574909.6142872676,0,0,0,0,0,0,3,3,6,0,0,2,14,20,260,0.8393843756701367,1.0431354682962424,27.237778751987108
16757,574909.6142872676,33.9894606891321,574943.6037479567,2,0,0,1,0,0,3,0,6,0,0,2,14,50,250,0.9761117288912913,0.9424713932004518,35.05710437752326
16758,574943.6037479567,31.0,574974.6037479567,1,0,0,0,0,0,4,1,6,0,0,2,14,20,250,0.9725200323994841,1.1944539922413155,23.74364057032377
16759,574974.6037479567,33.928784286486916,575008.5325322432,0,0,0,3,0,0,1,1,5,0,0,2,14,0,260,1.1834727207795452,1.0045862227960818,39.985336071641356
16760,575008.5325322432,31.0,575039.5325322432,4,0,0,1,0,0,0,1,6,0,0,2,14,20,250,1.0748551075854014,1.1929430177595857,35.26711069628246
16761,575039.5325322432,31.0,575070.5325322432,2,0,0,0,0,0,2,2,6,0,0,2,14,20,270,0.8623492636420329,1.1763543252700044,28.354023004793245
16762,575070.5325322432,31.754768663435243,575102.2873009066,2,0,0,0,0,0,4,0,6,0,0,2,14,50,250,1.1908673186180296,0.9408245901297775,13.693665112538042
16763,575102.2873009066,35.98997419909574,575138.2772751057,5,0,0,0,0,0,0,1,6,0,0,2,14,20,270,1.1932120149351901,0.8033102923991958,32.076453954029674
16764,575138.2772751057,31.0,575169.2772751057,1,0,0,3,0,0,1,1,6,0,0,2,14,50,280,0.9568047602184895,1.0458180757699889,12.015061935425006
16765,575169.2772751057,31.815493648406118,575201.0927687541,1,0,0,0,0,0,5,0,6,0,0,2,14,20,270,0.981626094333103,0.9536161757244228,21.808861146370628
16766,575201.0927687541,35.363495183642954,575236.4562639378,0,0,0,0,0,0,1,4,5,0,0,2,14,0,260,0.9818898515412636,0.845685861624961,33.28462569605483
16767,575236.4562639378,31.0,575267.4562639378,3,0,0,1,0,0,2,0,6,0,0,2,14,20,280,1.053109994495502,1.1264961102173807,14.766978068187418
16768,575267.4562639378,35.3128805491142,575302.7691444869,0,0,0,2,0,0,3,1,6,0,0,2,14,20,250,1.0886360264716166,0.8399676998548127,32.42341543498275
16769,575302.7691444869,31.201405189582147,575333.9705496765,1,0,0,0,1,0,3,1,6,0,0,2,14,0,270,0.8896553513965246,0.9834932791421571,18.734122203024643
16770,575333.9705496765,31.456157645443454,575365.4267073219,1,0,0,0,1,0,2,2,6,0,0,2,14,50,250,0.8652966309089198,0.9633789440976138,13.095745769797507
16771,575365.4267073219,31.0,575396.4267073219,1,0,0,1,0,0,2,2,6,0,0,2,14,50,260,0.9716210389187022,1.084242224277298,18.732296335921568
16772,575396.4267073219,31.0,575427.4267073219,0,0,0,3,1,0,1,1,6,0,0,2,14,50,270,0.8186015261683117,1.1367286234538692,29.702845720980847
16773,575427.4267073219,31.41245120286476,575458.8391585248,0,0,0,0,0,0,6,0,6,0,0,2,14,0,250,0.9951575149553546,1.1147901398739624,33.277742807751885
16774,575458.8391585248,34.32683414989151,575493.1659926747,1,0,1,2,0,0,1,1,6,0,0,2,14,50,280,0.9809054688033245,0.9108784395009709,34.045550018970076
16775,575493.1659926747,34.3741539507173,575527.5401466254,2,0,0,2,0,0,0,2,6,0,0,2,14,0,270,1.1451528292943998,0.9379618296367791,36.78437960380387
16776,575527.5401466254,32.516457359306514,575560.0566039847,1,0,0,1,0,0,3,1,6,0,0,2,14,20,250,0.9786816854449213,0.9099145042119862,22.429668718695076
16777,575560.0566039847,32.82951822062023,575592.8861222053,1,0,0,1,0,0,4,0,6,0,0,2,14,50,250,0.8863833111651761,1.0579193539597338,37.97964722914398
16778,575592.8861222053,31.0,575623.8861222053,0,0,0,0,0,0,2,2,4,0,0,2,14,20,260,1.1450720482523657,1.0833093722447793,21.31191796380098
16779,575623.8861222053,32.94563186110463,575656.8317540664,2,0,0,0,1,0,2,1,6,0,0,2,14,50,250,0.8310648813207361,1.0265079781846391,36.17361832131425
16780,575656.8317540664,31.656923205126077,575688.4886772715,2,0,0,0,0,0,1,3,6,0,0,2,14,20,260,1.002549328134428,0.9480977173974495,10.404552836303248
16781,575688.4886772715,33.76533227751497,575722.254009549,3,0,0,2,0,0,1,0,6,0,0,2,14,20,280,1.1209936074296463,0.8127145244303577,12.997828885711828
16782,575722.254009549,31.93101577530615,575754.1850253243,2,0,0,3,1,0,0,0,6,0,0,2,14,20,250,1.1129873574462175,0.9280013425497163,17.49214886324713
16783,575754.1850253243,35.703141703503206,575789.8881670278,0,0,0,0,1,0,2,2,5,0,0,2,14,0,260,1.155172799776818,0.8117398815443974,31.49532803765794
16784,575789.8881670278,31.0,575820.8881670278,0,0,0,1,1,0,3,0,5,0,0,2,14,0,280,0.8770691931359792,1.1608850380414721,29.12211104004192
16785,575820.8881670278,31.0,575851.8881670278,2,0,0,1,0,0,3,0,6,0,0,2,14,20,270,0.9742209344546785,1.009611645316843,17.264083668541943
16786,575851.8881670278,31.0,575882.8881670278,3,0,0,0,0,0,2,1,6,0,0,2,14,50,260,1.0652048122748046,1.0041779982423553,13.913375855795696
16787,575882.8881670278,32.007752616656944,575914.8959196445,2,0,0,0,1,0,2,1,6,0,0,2,14,0,250,0.8564272854864476,0.9225267695051617,17.988084704732046
16788,575914.8959196445,32.32027749938425,575947.2161971439,0,0,0,0,0,0,4,2,6,0,0,2,14,0,270,0.8412313688845402,0.9008821325673063,18.204684672788527
16789,575947.2161971439,34.225746892392635,575981.4419440363,2,0,0,1,0,0,3,0,6,0,0,2,14,50,260,0.8971094570805911,0.9619742550799102,38.07071010051863
16790,575981.4419440363,35.96907869342249,576017.4110227297,2,0,0,2,0,0,2,0,6,0,0,2,14,50,250,1.193815575530799,0.8588664176954869,37.66255989823841
16791,576017.4110227297,31.0,576048.4110227297,5,0,0,0,0,0,0,1,6,0,0,2,14,50,280,1.19148632296575,1.1390243972564713,29.320290693312288
16792,576048.4110227297,35.28813788795378,576083.6991606177,1,0,0,0,0,0,3,2,6,0,0,2,14,20,270,0.820435683115677,0.849477711747681,33.27230176159574
16793,576083.6991606177,31.873095657443628,576115.5722562751,0,0,0,1,0,0,4,1,6,0,0,2,14,0,270,1.0455763076634883,0.9418680684508385,21.02895038863785
16794,576115.5722562751,31.0,576146.5722562751,0,0,0,2,1,0,2,1,6,0,0,2,14,50,250,1.04256696899092,1.1017090178062685,12.13287271492823
16795,576146.5722562751,31.0,576177.5722562751,1,0,0,0,0,0,4,1,6,0,0,2,14,0,250,1.0706370356015136,1.1226178381679863,21.054661757183666
16796,576177.5722562751,32.69882161798887,576210.2710778931,1,0,0,2,0,0,2,0,5,0,0,2,14,20,260,0.9694740808866452,0.8759877553451109,12.324256221563058
16797,576210.2710778931,31.0,576241.2710778931,1,0,0,0,0,0,2,3,6,0,0,2,14,20,260,0.9543644239210245,1.0369099120591536,18.60044618048667
16798,576241.2710778931,31.301698710769415,576272.5727766039,0,0,0,1,0,0,5,0,6,0,0,2,14,20,280,0.9870748924893291,1.0129666763531977,23.701172075730355
16799,576272.5727766039,31.0,576303.5727766039,2,0,0,0,0,0,3,1,6,0,0,2,14,20,260,1.0332979247365413,1.1785380630243352,34.83959290930022
16800,576303.5727766039,33.6555579083506,576337.2283345122,1,0,0,2,0,0,2,1,6,0,0,2,14,0,250,0.9725420657586119,0.8562016811975701,24.368093481963907
16801,576337.2283345122,32.574945086147636,576369.8032795984,2,0,0,1,0,0,2,1,6,0,0,2,14,20,250,1.1559103641070916,0.9164233181669309,23.54004978613127
16802,576369.8032795984,33.946003431570716,576403.7492830299,1,0,0,0,0,0,3,2,6,0,0,2,14,20,260,0.999962715104354,0.802890221117509,17.37456919868319
16803,576403.7492830299,35.17940040945541,576438.9286834394,0,0,0,3,0,0,1,2,6,0,0,2,14,50,260,0.8504012955077317,0.8906040819274541,36.72126078309533
16804,576438.9286834394,33.383304777089506,576472.3119882165,2,0,0,0,0,0,3,1,6,0,0,2,14,50,250,0.8172916047562158,0.8343006135208082,14.239076641839219
16805,576472.3119882165,31.0,576503.3119882165,0,0,0,0,0,0,1,5,6,0,0,2,14,20,260,0.8541126779818211,1.0050936482298953,15.963999487976736
16806,576503.3119882165,33.86877777404152,576537.1807659905,0,0,0,0,0,0,1,5,6,0,0,2,14,50,260,1.1311700789589159,0.9613945523979182,36.05316661029882
16807,576537.1807659905,31.0,576568.1807659905,4,0,0,0,0,0,0,1,5,0,0,2,14,20,260,1.0281871844820987,1.1903747087707717,26.022817782687333
16808,576568.1807659905,35.45173597778194,576603.6325019683,1,0,0,1,0,0,2,2,6,0,0,2,14,50,260,1.1587368139940113,0.8063451165408897,29.54167228738771
16809,576603.6325019683,34.25158273766283,576637.884084706,1,0,0,2,1,0,0,2,6,0,0,2,14,0,260,0.8784591861751274,0.9791920882611788,39.6476772965955
16810,576637.884084706,34.210234846686944,576672.0943195526,0,0,0,2,0,0,2,2,6,0,0,2,14,0,260,0.9902308589052486,0.985503290140457,39.94522377503063
16811,576672.0943195526,31.0,576703.0943195526,3,0,0,1,0,0,2,0,6,0,0,2,14,20,250,0.8291697278863239,1.167630129491662,26.448379276875144
16812,576703.0943195526,31.0,576734.0943195526,1,0,1,1,0,0,2,1,6,0,0,2,14,50,260,0.891475983307217,1.1880170428564658,27.9884842223354
16813,576734.0943195526,33.17305143328849,576767.2673709859,3,0,0,0,0,0,2,0,5,0,0,2,14,20,250,1.1757057441689636,0.8750305243653147,23.240262883187533
16814,576767.2673709859,32.47838696138933,576799.7457579473,0,0,0,0,1,0,4,1,6,0,0,2,14,0,250,1.0403479237096533,0.9402111849120031,25.306992103320937
16815,576799.7457579473,32.60466614586767,576832.3504240932,1,1,0,1,0,0,2,1,6,0,0,2,14,50,250,1.1916127060504604,0.8820503106316975,13.68551464935899
16816,576832.3504240932,32.249695744598284,576864.6001198378,1,0,0,1,0,0,3,1,6,0,0,2,14,20,250,0.804217257037115,1.131146288334728,39.93244520585711
16817,576864.6001198378,31.0,576895.6001198378,2,0,0,0,0,0,4,0,6,0,0,2,14,20,270,0.9897633749295934,1.0900086892339713,20.93200914149312
16818,576895.6001198378,31.39087039628066,576926.9909902341,0,0,0,0,0,0,4,1,5,0,0,2,14,0,260,1.0885563720582074,1.176430892112994,37.67855000687579
16819,576926.9909902341,31.0,576957.9909902341,2,0,0,0,0,0,2,1,5,0,0,2,14,50,280,0.924326131279003,1.04968500831662,24.2320511263139
16820,576957.9909902341,35.23448801646009,576993.2254782505,2,0,0,2,0,0,2,0,6,0,0,2,14,20,280,0.9169544805366457,0.8385628885283765,31.8531066183887
16821,576993.2254782505,33.326171734253876,577026.5516499848,1,0,0,1,0,0,2,2,6,0,0,2,14,20,250,1.0372161381061278,0.9492095291017956,31.755224277732896
16822,577026.5516499848,32.129414716153406,577058.6810647009,0,0,0,0,0,0,5,1,6,0,0,2,14,20,260,1.0058946855105169,1.08325182240007,35.62642496733007
16823,577058.6810647009,31.0,577089.6810647009,1,0,0,0,0,0,3,2,6,0,0,2,14,0,250,0.9761608023343081,1.1882147721544167,14.415059639332933
16824,577089.6810647009,31.0,577120.6810647009,2,0,0,1,0,0,1,2,6,0,0,2,14,20,260,1.0567220331103504,1.1415207219053354,15.426135263366898
16825,577120.6810647009,31.0,577151.6810647009,1,0,0,1,1,0,1,2,6,0,0,2,14,20,280,0.9739328006540005,1.1279487127598902,19.937456257035223
16826,577151.6810647009,31.50421669939533,577183.1852814003,0,0,0,0,0,0,1,4,5,0,0,2,14,20,260,1.0855665253659066,1.1603848106530807,37.29672278671906
16827,577183.1852814003,31.0,577214.1852814003,1,0,1,2,1,0,0,1,6,0,0,2,14,50,250,1.0274583911418216,1.124329392931814,16.611393092925535
16828,577214.1852814003,32.34260359313339,577246.5278849935,1,0,0,1,0,0,2,1,5,0,0,2,14,0,260,0.8731227336989037,0.8993746922175566,14.187520070246427
16829,577246.5278849935,31.0,577277.5278849935,0,0,0,0,0,0,2,4,6,0,0,2,14,20,260,0.8119809605849669,1.1548531466610161,10.501486870902676
16830,577277.5278849935,31.0,577308.5278849935,1,0,0,0,0,0,5,0,6,0,0,2,14,20,270,1.1933204045450516,1.0891240670664832,23.717620885599743
16831,577308.5278849935,31.0,577339.5278849935,3,0,0,0,1,0,2,0,6,0,0,2,14,20,280,0.8924687189613344,1.1733817951872778,16.96782689164616
16832,577339.5278849935,31.0,577370.5278849935,0,1,0,0,1,0,3,1,6,0,0,2,14,20,250,0.970364232768706,1.16785078137175,26.07269732482307
16833,577370.5278849935,31.61276290821843,577402.1406479017,2,0,0,2,0,0,1,1,6,0,0,2,14,20,250,1.142759778684671,0.9514172340624611,15.781543820485883
16834,577402.1406479017,31.0,577433.1406479017,3,0,0,0,2,0,0,1,6,0,0,2,14,50,270,1.0660241228916763,1.0852981256077587,13.64070378724605
16835,577433.1406479017,34.17121623875573,577467.3118641404,1,0,0,0,0,0,1,2,4,0,0,2,14,50,260,0.8511828664760314,0.8999575145343881,32.11012638979423
16836,577467.3118641404,31.89711282798089,577499.2089769684,3,0,0,0,0,0,1,2,6,0,0,2,14,20,270,0.9951539008370254,0.9551253791108817,22.584433195585007
16837,577499.2089769684,32.68550047988538,577531.8944774483,2,0,0,0,0,0,1,3,6,0,0,2,14,50,260,0.9164590550633266,0.979063555555443,30.440908983617664
16838,577531.8944774483,32.684781172312796,577564.5792586206,2,0,0,2,0,0,2,0,6,0,0,2,14,50,280,0.9628737465029991,1.0112691750153084,33.28851590709998
16839,577564.5792586206,33.78238920401782,577598.3616478246,2,0,0,1,0,0,2,1,6,0,0,2,14,20,270,0.990916456207054,0.8117767591129663,18.320582532457216
16840,577598.3616478246,33.542674657772295,577631.9043224824,4,0,0,1,0,0,1,0,6,0,0,2,14,50,280,1.1481066923903775,0.8708444944530853,25.24626300697671
16841,577631.9043224824,32.270711864577606,577664.175034347,4,0,0,0,0,0,2,0,6,0,0,2,14,20,280,1.101540057900227,1.0186137846725238,31.22769898109168
16842,577664.175034347,32.37684352649376,577696.5518778735,0,0,0,0,0,0,2,3,5,0,0,2,14,0,260,0.9920414247432878,0.9572115708519429,26.282723473811867
16843,577696.5518778735,31.375451318803243,577727.9273291923,2,0,0,3,0,0,1,0,6,0,0,2,14,20,280,0.9591482358424744,1.163793771565857,36.680976507549076
16844,577727.9273291923,31.0,577758.9273291923,1,0,0,1,0,0,4,0,6,0,0,2,14,20,280,1.1397995981695361,1.0009322395800797,13.37134470837137
16845,577758.9273291923,31.0,577789.9273291923,2,0,0,1,0,0,3,0,6,0,0,2,14,50,280,1.1240005419681298,1.1447397487748208,26.45210152015872
16846,577789.9273291923,31.031013861414976,577820.9583430537,1,0,0,1,0,0,4,0,6,0,0,2,14,20,250,1.1126697482647794,1.1894612693171065,36.145048212976924
16847,577820.9583430537,31.0,577851.9583430537,0,0,0,1,0,0,3,2,6,0,0,2,14,20,270,1.197150299118908,1.1497849421739055,10.064440703527355
16848,577851.9583430537,31.107113014091738,577883.0654560678,0,0,0,0,1,0,4,1,6,0,0,2,14,50,250,0.9228015201194663,1.0168658046328467,22.52864428417134
16849,577883.0654560678,34.83076601463836,577917.8962220824,0,0,0,3,0,0,3,0,6,0,0,2,14,20,250,0.9870630805393721,0.9370562430359646,39.106494157302464
16850,577917.8962220824,31.701011159457266,577949.5972332419,0,0,0,0,0,0,3,2,5,0,0,2,14,0,260,0.9836840060140262,1.0069647729474804,26.172818481641375
16851,577949.5972332419,31.0,577980.5972332419,1,0,0,0,0,0,4,1,6,0,0,2,14,0,250,0.979587143409692,1.0522399625342136,11.049843199483627
16852,577980.5972332419,31.0,578011.5972332419,2,0,0,1,0,0,3,0,6,0,0,2,14,0,280,1.1535831327140886,1.1036987397446678,15.928348319526123
16853,578011.5972332419,32.21014912321698,578043.8073823651,0,0,0,0,1,0,1,2,4,0,0,2,14,50,260,0.8016323575237105,0.9083924706756736,19.608743498387057
16854,578043.8073823651,32.767190127051435,578076.5745724922,0,0,0,0,0,0,4,2,6,0,0,2,14,0,260,1.1897767305858122,0.8716375592411012,17.667831043223668
16855,578076.5745724922,32.39690185338259,578108.9714743455,1,0,0,0,0,0,3,2,6,0,0,2,14,50,260,0.8266094620536233,0.9554504990914721,26.250560754485697
16856,578108.9714743455,33.70860255660955,578142.6800769022,0,0,0,1,0,0,5,0,6,0,0,2,14,0,270,1.037900074438708,0.8799089271089978,27.280280479334795
16857,578142.6800769022,33.71281983726658,578176.3928967394,0,0,0,0,1,0,2,3,6,0,0,2,14,20,260,1.1851159406098901,0.8156152343797585,14.942025798256033
16858,578176.3928967394,31.04872537648771,578207.4416221159,1,0,0,0,0,0,3,1,5,0,0,2,14,0,250,1.1111557799839842,1.110675181363726,30.32878115627738
16859,578207.4416221159,32.92408341716509,578240.3657055331,0,0,0,3,0,0,2,1,6,0,0,2,14,0,280,1.015185930774852,0.902077890682744,24.46322190496249
16860,578240.3657055331,33.05952473159414,578273.4252302647,0,0,0,3,0,0,3,0,6,0,0,2,14,0,280,1.0526947181557698,1.0351804198046586,37.549260118839484
16861,578273.4252302647,31.0,578304.4252302647,2,0,0,0,0,0,4,0,6,0,0,2,14,50,280,0.9604203114526604,1.0367662486738973,12.617463956885661
16862,578304.4252302647,31.0,578335.4252302647,1,0,0,0,0,0,4,0,5,0,0,2,14,50,260,1.1693600363347236,1.009038798931043,18.66161997398052
16863,578335.4252302647,32.956323016784154,578368.3815532814,1,0,0,1,0,0,1,2,5,0,0,2,14,50,260,1.0317485651856295,0.8598253268852016,19.332222413697217
16864,578368.3815532814,33.17170941387303,578401.5532626953,3,0,0,1,0,0,1,1,6,0,0,2,14,50,250,1.1467681924004474,1.021731270053144,37.12523265709466
16865,578401.5532626953,31.0,578432.5532626953,2,0,0,0,0,0,3,0,5,0,0,2,14,0,250,1.1228028951667333,1.0377271673890622,13.317872247815806
16866,578432.5532626953,31.90500827250071,578464.4582709678,4,0,0,0,0,0,0,2,6,0,0,2,14,20,280,0.9609187114488513,0.9298715465061316,12.221725161393255
16867,578464.4582709678,31.0,578495.4582709678,2,0,0,0,0,0,2,2,6,0,0,2,14,50,280,1.041220482845713,1.1580167732688356,12.210563265077752
16868,578495.4582709678,31.71777964546345,578527.1760506133,0,0,0,1,0,0,3,2,6,0,0,2,14,50,280,1.0302792446054443,0.9784805140268436,23.568756119373933
16869,578527.1760506133,31.0,578558.1760506133,2,1,0,2,0,0,1,0,6,0,0,2,14,0,280,1.0780922632613124,1.093887167143924,24.918249297921655
16870,578558.1760506133,32.28249283495825,578590.4585434482,5,0,0,0,0,0,1,0,6,0,0,2,14,50,250,1.064184368547261,0.9034448690522863,18.77679117010024
16871,578590.4585434482,34.00175599940121,578624.4602994476,0,0,0,2,0,0,3,0,5,0,0,2,14,0,280,0.9738664755311418,0.8808905550206677,29.193445984478103
16872,578624.4602994476,34.24885825626552,578658.7091577039,0,1,0,0,0,0,5,0,6,0,0,2,14,20,270,1.0078743773367271,0.9654460884561578,38.489061938166586
16873,578658.7091577039,32.57617005589418,578691.2853277598,1,0,0,0,0,0,4,1,6,0,0,2,14,0,270,1.1265198645739498,0.8839017153281722,19.915175532783632
16874,578691.2853277598,31.0,578722.2853277598,1,0,0,1,1,0,3,0,6,0,0,2,14,0,250,1.0630342195221951,1.0869238452054841,15.183954201832517
16875,578722.2853277598,36.944094630656764,578759.2294223905,2,0,0,3,0,0,1,0,6,0,0,2,14,50,280,1.1498020034313674,0.8141387601268448,37.858758288398874
16876,578759.2294223905,32.89367378409952,578792.1230961746,1,0,0,0,1,0,2,2,6,0,0,2,14,20,260,1.1625234450034625,0.9390912527891571,28.02784700812511
